Searched Job Title,Extracted Job Title,Employer,Rating,Location,Salary,Job Link,Job Age
NLP Engineer,Data Scientist,ThetaRay,4.3,Madrid,Salary not specified,"https://www.glassdoor.es/job-listing/data-scientist-thetaray-JV_IC2664239_KO0,14_KE15,23.htm?jl=1009675501109",21 días
NLP Engineer,Data Linguist for Language Technologies (RE1),Barcelona Supercomputing Center (BSC),3.9,Barcelona,Salary not specified,"https://www.glassdoor.es/job-listing/data-linguist-for-language-technologies-re1-barcelona-supercomputing-center-bsc-JV_IC2547194_KO0,43_KE44,79.htm?jl=1009701174144",24 horas
NLP Engineer,Artificial Intelligence Research Scientist,SpotLab,Rating not available,Madrid,Salary not specified,"https://www.glassdoor.es/job-listing/artificial-intelligence-research-scientist-spotlab-JV_IC2664239_KO0,42_KE43,50.htm?jl=1008285983546",+ 30 d
NLP Engineer,Polish Language Engineer,TELUS Digital -,3.6,Barcelona,Salary not specified,"https://www.glassdoor.es/job-listing/polish-language-engineer-telus-digital-JV_IC2547194_KO0,24_KE25,38.htm?jl=1009506001370",+ 30 d
NLP Engineer,Experienced AI Engineer - Customer & Marketing (m/f/d),"MEDIA MARKT SATURN TH SERVICES BARCELONA, S.A.",3.4,Barcelona,Salary not specified,"https://www.glassdoor.es/job-listing/experienced-ai-engineer-customer-marketing-mfd-media-markt-saturn-th-services-barcelona-sa-JV_IC2547194_KO0,46_KE47,90.htm?jl=1009593697631",+ 30 d
NLP Engineer,Sr. AI Engineer (m/f/d),BASF Digital Solutions S.L.,4.1,Madrid,Salary not specified,"https://www.glassdoor.es/job-listing/sr-ai-engineer-mfd-basf-digital-solutions-sl-JV_IC2664239_KO0,18_KE19,44.htm?jl=1009502115150",+ 30 d
NLP Engineer,Data Scientist - GenAI,WPP,3.4,Madrid,Salary not specified,"https://www.glassdoor.es/job-listing/data-scientist-genai-wpp-JV_IC2664239_KO0,20_KE21,24.htm?jl=1009363411228",+ 30 d
NLP Engineer,Artificial Intelligence Research Internship,SpotLab,Rating not available,Madrid,Salary not specified,"https://www.glassdoor.es/job-listing/artificial-intelligence-research-internship-spotlab-JV_IC2664239_KO0,43_KE44,51.htm?jl=1009625683549",+ 30 d
NLP Engineer,AI Engineer,Kiteris,4.0,Madrid,Salary not specified,"https://www.glassdoor.es/job-listing/ai-engineer-kiteris-JV_IC2664239_KO0,11_KE12,19.htm?jl=1009687675137",11 días
Data Architect,"Senior IT Architect, Cloud - BCG Platinion",Boston Consulting Group,4.2,Madrid,Salary not specified,"https://www.glassdoor.es/job-listing/senior-it-architect-cloud-bcg-platinion-boston-consulting-group-JV_IC2664239_KO0,39_KE40,63.htm?jl=1009308989902",+ 30 d
Data Architect,Lead Enterprise Architect - BCG Platinion,Boston Consulting Group,4.2,Madrid,Salary not specified,"https://www.glassdoor.es/job-listing/lead-enterprise-architect-bcg-platinion-boston-consulting-group-JV_IC2664239_KO0,39_KE40,63.htm?jl=1009308989903",+ 30 d
Data Architect,Digital Workplace Architect,Sanofi EU,4.2,Barcelona,Salary not specified,"https://www.glassdoor.es/job-listing/digital-workplace-architect-sanofi-eu-JV_IC2547194_KO0,27_KE28,37.htm?jl=1009680723360",17 días
Data Architect,Tech Product Lead,Mars Multisales Spain S.L,4.3,Madrid,Salary not specified,"https://www.glassdoor.es/job-listing/tech-product-lead-mars-multisales-spain-sl-JV_IC2664239_KO0,17_KE18,42.htm?jl=1009689064285",9 días
Data Architect,Technical Lead,Mars Multisales Spain S.L,4.3,Madrid,Salary not specified,"https://www.glassdoor.es/job-listing/technical-lead-mars-multisales-spain-sl-JV_IC2664239_KO0,14_KE15,39.htm?jl=1009685246302",12 días
Data Architect,Principal Architect,ADP,3.9,Barcelona,Salary not specified,"https://www.glassdoor.es/job-listing/principal-architect-adp-JV_IC2547194_KO0,19_KE20,23.htm?jl=1009694582438",5 días
Data Architect,Platinion IBE Recruiting (Senior) Specialist,Boston Consulting Group,4.2,Madrid,Salary not specified,"https://www.glassdoor.es/job-listing/platinion-ibe-recruiting-senior-specialist-boston-consulting-group-JV_IC2664239_KO0,42_KE43,66.htm?jl=1009699686190",2 días
Data Architect,Title not available,Employer not specified,Rating not available,Location not available,Salary not specified,No link available,Job age not available
Data Architect,Cheminformatics Data Scientist,AstraZeneca,4.0,Barcelona,Salary not specified,"https://www.glassdoor.es/job-listing/cheminformatics-data-scientist-astrazeneca-JV_IC2547194_KO0,30_KE31,42.htm?jl=1009697747676",3 días
Data Architect,Data Engineer,BlueThrone,4.4,Barcelona,Salary not specified,"https://www.glassdoor.es/job-listing/data-engineer-bluethrone-JV_IC2547194_KO0,13_KE14,24.htm?jl=1009691495238",6 días
Data Architect,Working student Data & AI,Merck Group,4.0,Mollet del Vallès,Salary not specified,"https://www.glassdoor.es/job-listing/working-student-data-ai-merck-group-JV_IC4845211_KO0,23_KE24,35.htm?jl=1009677644904",19 días
Data Architect,Data Architect (Trading),Keyrock,3.8,Cataluña,Salary not specified,"https://www.glassdoor.es/job-listing/data-architect-trading-keyrock-JV_KO0,22_KE23,30.htm?jl=1009699132696",2 días
Data Architect,Data Architect Clinical Trial Systems,Merck Group,4.0,Mollet del Vallès,Salary not specified,"https://www.glassdoor.es/job-listing/data-architect-clinical-trial-systems-merck-group-JV_IC4845211_KO0,37_KE38,49.htm?jl=1009688316355",10 días
Data Architect,Data Architect,Zurich Insurance,4.3,Barcelona,Salary not specified,"https://www.glassdoor.es/job-listing/data-architect-zurich-insurance-JV_IC2547194_KO0,14_KE15,31.htm?jl=1009492743655",+ 30 d
Data Architect,Data Architect Principal Specialist - Leading Data Innovation at Amadeus,Amadeus,4.1,Madrid,Salary not specified,"https://www.glassdoor.es/job-listing/data-architect-principal-specialist-leading-data-innovation-at-amadeus-amadeus-JV_IC2664239_KO0,70_KE71,78.htm?jl=1009691247018",7 días
Data Architect,Data Scientist,Ookla,3.4,Trabajo en remoto,Salary not specified,"https://www.glassdoor.es/job-listing/data-scientist-ookla-JV_KO0,14_KE15,20.htm?jl=1009601646041",+ 30 d
Data Architect,Big Data Architect,Movilges Intersoft,3.6,Madrid,Salary not specified,"https://www.glassdoor.es/job-listing/big-data-architect-movilges-intersoft-JV_IC2664239_KO0,18_KE19,37.htm?jl=1009440871861",+ 30 d
Data Architect,Data Achitecture Specialist,Accenture,3.8,España,Salary not specified,"https://www.glassdoor.es/job-listing/data-achitecture-specialist-accenture-JV_KO0,27_KE28,37.htm?jl=1009685606750",12 días
Data Architect,Senior R&D Data Architect,Merck Group,4.0,Mollet del Vallès,Salary not specified,"https://www.glassdoor.es/job-listing/senior-rd-data-architect-merck-group-JV_IC4845211_KO0,24_KE25,36.htm?jl=1009694054793",6 días
Data Architect,Enterprise Architect - Data,Accenture,3.8,Barcelona,Salary not specified,"https://www.glassdoor.es/job-listing/enterprise-architect-data-accenture-JV_IC2547194_KO0,25_KE26,35.htm?jl=1009509509772",+ 30 d
Data Architect,Data Application Support Specialist,"EPAM Systems, Inc.",4.0,España,Salary not specified,"https://www.glassdoor.es/job-listing/data-application-support-specialist-epam-systems-inc-JV_KO0,35_KE36,52.htm?jl=1009697660948",3 días
Data Architect,Junior Data Product Manager,CBRE,3.9,Madrid,Salary not specified,"https://www.glassdoor.es/job-listing/junior-data-product-manager-cbre-JV_IC2664239_KO0,27_KE28,32.htm?jl=1009654657352",+ 30 d
Data Architect,Senior Data Architect,Novatec Software Engineering España SL,4.8,España,Salary not specified,"https://www.glassdoor.es/job-listing/senior-data-architect-novatec-software-engineering-espa%C3%B1a-sl-JV_KO0,21_KE22,60.htm?jl=1009616601046",+ 30 d
Data Architect,AI Solutions Architect,Vodafone,3.9,Madrid,Salary not specified,"https://www.glassdoor.es/job-listing/ai-solutions-architect-vodafone-JV_IC2664239_KO0,22_KE23,31.htm?jl=1009678742576",18 días
Data Architect,Project architect,Hyphen,3.6,Madrid,Salary not specified,"https://www.glassdoor.es/job-listing/project-architect-hyphen-JV_IC2664239_KO0,17_KE18,24.htm?jl=1009478769267",+ 30 d
Data Architect,Appian Architect,Deloitte,3.9,Madrid,Salary not specified,"https://www.glassdoor.es/job-listing/appian-architect-deloitte-JV_IC2664239_KO0,16_KE17,25.htm?jl=1009677354234",19 días
Data Architect,Mulesoft Architect,BASE life science,3.9,Barcelona,Salary not specified,"https://www.glassdoor.es/job-listing/mulesoft-architect-base-life-science-JV_IC2547194_KO0,18_KE19,36.htm?jl=1009524846812",+ 30 d
Data Architect,Data Platforms Architect Intern STP25,Schneider Electric,4.3,Barcelona,Salary not specified,"https://www.glassdoor.es/job-listing/data-platforms-architect-intern-stp25-schneider-electric-JV_IC2547194_KO0,37_KE38,56.htm?jl=1009658932573",+ 30 d
Data Architect,AWS Data Architect,Logicalis Spain,3.9,Madrid,Salary not specified,"https://www.glassdoor.es/job-listing/aws-data-architect-logicalis-spain-JV_IC2664239_KO0,18_KE19,34.htm?jl=1009697647219",3 días
Data Architect,Solution Architect,Neurons Lab,4.9,Trabajo en remoto,Salary not specified,"https://www.glassdoor.es/job-listing/solution-architect-neurons-lab-JV_KO0,18_KE19,30.htm?jl=1009676934580",20 días
